Nro,Holiday,TIME,MISIONES,TOTAL
13540,False,18/7/2021 04:00,221.871,14463.951
13541,False,18/7/2021 05:00,216.391,14053.128
13542,False,18/7/2021 06:00,215.85,13916.575
13543,False,18/7/2021 07:00,222.172,13966.825
13544,False,18/7/2021 08:00,206.461,14163.219
13545,False,18/7/2021 09:00,227.402,14158.084
13546,False,18/7/2021 10:00,254.406,15064.702
13547,False,18/7/2021 11:00,263.717,16055.221
13548,False,18/7/2021 12:00,269.883,16434.804
13549,False,18/7/2021 13:00,277.547,16369.622
13550,False,18/7/2021 14:00,258.652,16102.325
13551,False,18/7/2021 15:00,250.256,15672.216
13552,False,18/7/2021 16:00,247.477,15477.251
13553,False,18/7/2021 17:00,259.18,15397.638
13554,False,18/7/2021 18:00,297.429,15844.989
13555,False,18/7/2021 19:00,369.196,17790.051
13556,False,18/7/2021 20:00,399.775,19688.61
13557,False,18/7/2021 21:00,408.271,20533.585
13558,False,18/7/2021 22:00,395.838,20666.802
13559,False,18/7/2021 23:00,371.798,20153.728
13560,False,19/7/2021 00:00,328.61,18924.769
13561,True,19/7/2021 01:00,290.054,17272.793
13562,True,19/7/2021 02:00,265.176,15890.05
13563,True,19/7/2021 03:00,252.48,14993.863
13564,True,19/7/2021 04:00,244.171,14532.946
13565,True,19/7/2021 05:00,245.845,14451.512
13566,True,19/7/2021 06:00,254.829,14719.443
13567,True,19/7/2021 07:00,297.785,15825.865
13568,True,19/7/2021 08:00,337.16,17308.782
13569,True,19/7/2021 09:00,347.345,18362.19
13570,True,19/7/2021 10:00,349.807,19617.929
13571,True,19/7/2021 11:00,352.215,20264.88
13572,True,19/7/2021 12:00,325.716,20167.102
13573,True,19/7/2021 13:00,296.695,19703.403
13574,True,19/7/2021 14:00,296.784,19288.378
13575,True,19/7/2021 15:00,301.994,18685.468
13576,True,19/7/2021 16:00,303.04,18277.525
13577,True,19/7/2021 17:00,311.616,18124.683
13578,True,19/7/2021 18:00,336.647,18372.929
13579,True,19/7/2021 19:00,392.622,20027.016
13580,True,19/7/2021 20:00,406.787,21807.077
13581,True,19/7/2021 21:00,410.052,22553.839
13582,True,19/7/2021 22:00,398.961,22491.466
13583,True,19/7/2021 23:00,375.164,21703.171
13584,True,20/7/2021 00:00,339.841,20314.082
13585,True,20/7/2021 01:00,319.951,18461.941
13586,True,20/7/2021 02:00,292.895,16899.703
13587,True,20/7/2021 03:00,275.178,15867.807
13588,True,20/7/2021 04:00,265.596,15430.396
13589,True,20/7/2021 05:00,265.984,15318.224
13590,True,20/7/2021 06:00,277.974,15359.622
13591,True,20/7/2021 07:00,318.35,16248.002
13592,True,20/7/2021 08:00,364.521,17719.313
13593,True,20/7/2021 09:00,361.955,18700.71
13594,True,20/7/2021 10:00,368.669,19784.382
13595,True,20/7/2021 11:00,362.842,20085.678
13596,True,20/7/2021 12:00,323.16,19780.956
13597,True,20/7/2021 13:00,289.824,19290.306
13598,True,20/7/2021 14:00,293.714,18724.828
13599,True,20/7/2021 15:00,308.626,18068.275
13600,True,20/7/2021 16:00,305.675,17472.045
13601,True,20/7/2021 17:00,313.464,17238.191
13602,True,20/7/2021 18:00,336.361,17310.584
13603,True,20/7/2021 19:00,387.608,18798.755
13604,True,20/7/2021 20:00,393.748,20596.676
13605,True,20/7/2021 21:00,391.336,21162.552
13606,True,20/7/2021 22:00,362.665,20882.106
13607,True,20/7/2021 23:00,335.115,20193.783
13608,True,21/7/2021 00:00,331.086,19119.593
13609,True,21/7/2021 01:00,295.679,17732.986
13610,True,21/7/2021 02:00,272.422,16415.774
13611,True,21/7/2021 03:00,256.123,15497.048
13612,True,21/7/2021 04:00,246.154,15026.123
13613,True,21/7/2021 05:00,246.483,14844.21
13614,True,21/7/2021 06:00,257.422,15027.109
13615,True,21/7/2021 07:00,296.599,15827.597
13616,True,21/7/2021 08:00,301.701,17039.101
13617,True,21/7/2021 09:00,308.762,17872.728
13618,True,21/7/2021 10:00,319.283,18788.463
13619,True,21/7/2021 11:00,311.885,18991.01
13620,True,21/7/2021 12:00,291.49,18641.051
13621,True,21/7/2021 13:00,266.198,18055.279
13622,True,21/7/2021 14:00,272.973,17430.033
13623,True,21/7/2021 15:00,271.908,16847.449
13624,True,21/7/2021 16:00,276.583,16426.477
13625,True,21/7/2021 17:00,283.491,16237.451
13626,True,21/7/2021 18:00,290.113,16436.765
13627,True,21/7/2021 19:00,337.169,18002.064
13628,True,21/7/2021 20:00,352.577,19666.847
13629,True,21/7/2021 21:00,350.754,20175.833
13630,True,21/7/2021 22:00,322.707,20043.866
13631,True,21/7/2021 23:00,334.886,19477.71
13632,True,22/7/2021 00:00,299.869,18345.761
13633,True,22/7/2021 01:00,262.858,16826.748
13634,True,22/7/2021 02:00,239.221,15378.735
13635,True,22/7/2021 03:00,227.197,14540.193
13636,True,22/7/2021 04:00,220.105,14173.883
13637,True,22/7/2021 05:00,223.499,14036.265
13638,True,22/7/2021 06:00,233.149,14260.873
13639,True,22/7/2021 07:00,269.854,15065.329
13640,True,22/7/2021 08:00,271.024,16320.644
13641,True,22/7/2021 09:00,286.273,17022.962
13642,True,22/7/2021 10:00,295.513,17879.493
13643,True,22/7/2021 11:00,294.112,18057.776
13644,True,22/7/2021 12:00,275.775,17807.576
13645,True,22/7/2021 13:00,252.55,17387.785
13646,True,22/7/2021 14:00,250.584,16816.99
13647,True,22/7/2021 15:00,259.021,16373.736
13648,True,22/7/2021 16:00,264.308,15947.144
13649,True,22/7/2021 17:00,273.198,15645.309
13650,True,22/7/2021 18:00,286.151,15737.603
13651,True,22/7/2021 19:00,322.813,17145.481
13652,True,22/7/2021 20:00,329.045,18726.911
13653,True,22/7/2021 21:00,338.311,19236.154
13654,True,22/7/2021 22:00,337.633,19205.059
13655,True,22/7/2021 23:00,307.083,18474.361
13656,True,23/7/2021 00:00,274.011,17411.544
13657,True,23/7/2021 01:00,244.499,15844.489
13658,True,23/7/2021 02:00,226.053,14608.867
13659,True,23/7/2021 03:00,215.613,13919.531
13660,True,23/7/2021 04:00,208.624,13462.224
13661,True,23/7/2021 05:00,210.288,13454.667
13662,True,23/7/2021 06:00,220.926,13663.666
13663,True,23/7/2021 07:00,259.059,14464.303
13664,True,23/7/2021 08:00,266.335,15540.577
13665,True,23/7/2021 09:00,273.147,16108.816
13666,True,23/7/2021 10:00,281.503,16883.318
13667,True,23/7/2021 11:00,284.362,16929.811
13668,True,23/7/2021 12:00,271,16631.315
13669,True,23/7/2021 13:00,253.72,16303.057
13670,True,23/7/2021 14:00,251.487,15753.303
13671,True,23/7/2021 15:00,262.695,15230.035
13672,True,23/7/2021 16:00,262.299,14856.223
13673,True,23/7/2021 17:00,274.521,14698.282
13674,True,23/7/2021 18:00,280.073,14685.858
13675,True,23/7/2021 19:00,314.556,15880.867
13676,True,23/7/2021 20:00,326.716,17159.917
13677,True,23/7/2021 21:00,331.574,17455.91
13678,True,23/7/2021 22:00,329.258,17116.899
13679,True,23/7/2021 23:00,295.633,16411.651
13680,True,24/7/2021 00:00,267.517,15596.336
13681,False,24/7/2021 01:00,240.549,14470.774
13682,False,24/7/2021 02:00,223.562,13542.969
13683,False,24/7/2021 03:00,212.547,12806.59
13684,False,24/7/2021 04:00,205.155,12466.273
13685,False,24/7/2021 05:00,203.152,12313.87
13686,False,24/7/2021 06:00,207.075,12246.07
13687,False,24/7/2021 07:00,222.735,12480.818
13688,False,24/7/2021 08:00,231.555,12986.26
13689,False,24/7/2021 09:00,242.475,13256.587
13690,False,24/7/2021 10:00,255.294,14110.97
13691,False,24/7/2021 11:00,258.064,14682.951
13692,False,24/7/2021 12:00,273.119,14858.932
13693,False,24/7/2021 13:00,273.182,14799.318
13694,False,24/7/2021 14:00,261.535,14466.459
13695,False,24/7/2021 15:00,254.077,14190.917
13696,False,24/7/2021 16:00,254.408,14090.215
13697,False,24/7/2021 17:00,263.651,14174.306
13698,False,24/7/2021 18:00,280.142,14527.519
13699,False,24/7/2021 19:00,309.583,15782.99
13700,False,24/7/2021 20:00,297.745,16874.432
13701,False,24/7/2021 21:00,295.572,17156.595
13702,False,24/7/2021 22:00,299.156,16778.798
13703,False,24/7/2021 23:00,273.718,16114.932
13704,False,25/7/2021 00:00,246.839,15267.36
13705,False,25/7/2021 01:00,225.86,14293.509
13706,False,25/7/2021 02:00,210.822,13293.764
13707,False,25/7/2021 03:00,197.909,12585.094
13708,False,25/7/2021 04:00,192.168,12034.907
13709,False,25/7/2021 05:00,189.217,11777.081
13710,False,25/7/2021 06:00,190.383,11604.552
13711,False,25/7/2021 07:00,193.168,11572.182
13712,False,25/7/2021 08:00,191.387,11695.506
13713,False,25/7/2021 09:00,201.776,11536.396
13714,False,25/7/2021 10:00,221.394,12143.426
13715,False,25/7/2021 11:00,235.81,12862.217
13716,False,25/7/2021 12:00,251.816,13321.636
13717,False,25/7/2021 13:00,249.914,13565.049
13718,False,25/7/2021 14:00,238.084,13623.324
13719,False,25/7/2021 15:00,234.842,13315.817
13720,False,25/7/2021 16:00,235.29,13235.937
13721,False,25/7/2021 17:00,246.228,13352.737
13722,False,25/7/2021 18:00,266.624,13765.902
13723,False,25/7/2021 19:00,325.306,15239.836
13724,False,25/7/2021 20:00,338.885,16707.088
13725,False,25/7/2021 21:00,317.14,17322.012
13726,False,25/7/2021 22:00,294.149,17333.932
13727,False,25/7/2021 23:00,270.97,16732.134
13728,False,26/7/2021 00:00,243.477,15845.417
13729,True,26/7/2021 01:00,222.945,14667.298
13730,True,26/7/2021 02:00,207.809,13634.058
13731,True,26/7/2021 03:00,200.172,12912.286
13732,True,26/7/2021 04:00,195.066,12678.212
13733,True,26/7/2021 05:00,179.325,12679.56
13734,True,26/7/2021 06:00,209.339,13052.981
13735,True,26/7/2021 07:00,244.286,14050.594
13736,True,26/7/2021 08:00,275.107,15456.107
13737,True,26/7/2021 09:00,285.994,16302.928
13738,True,26/7/2021 10:00,288.54,17313.347
13739,True,26/7/2021 11:00,308.164,17761.022
13740,True,26/7/2021 12:00,270.098,17759.706
13741,True,26/7/2021 13:00,251.818,17402.496
13742,True,26/7/2021 14:00,279.874,17002.346
13743,True,26/7/2021 15:00,306.866,16590.256
13744,True,26/7/2021 16:00,314.24,16246.601
13745,True,26/7/2021 17:00,317.829,16238.837
13746,True,26/7/2021 18:00,323.815,16448.612
13747,True,26/7/2021 19:00,347.883,17936.274
13748,True,26/7/2021 20:00,340.142,19563.263
13749,True,26/7/2021 21:00,326.878,20150.241
13750,True,26/7/2021 22:00,282.708,20094.189
13751,True,26/7/2021 23:00,266.978,19419.221
13752,True,27/7/2021 00:00,235.545,18312.577
13753,True,27/7/2021 01:00,213.511,16680.889
13754,True,27/7/2021 02:00,201.532,15443.83
13755,True,27/7/2021 03:00,185.624,14711.616
13756,True,27/7/2021 04:00,180.732,14329.719
13757,True,27/7/2021 05:00,178.937,14226.926
13758,True,27/7/2021 06:00,185.941,14481.12
13759,True,27/7/2021 07:00,232.321,15517.766
13760,True,27/7/2021 08:00,271.504,17025.052
13761,True,27/7/2021 09:00,289.675,18079.348
13762,True,27/7/2021 10:00,308.168,19203.984
13763,True,27/7/2021 11:00,323.812,19806.37
13764,True,27/7/2021 12:00,315.011,19809.943
13765,True,27/7/2021 13:00,292.731,19592.218
13766,True,27/7/2021 14:00,292.632,19240.088
13767,True,27/7/2021 15:00,310.77,18982.625
13768,True,27/7/2021 16:00,315.87,18791.719
13769,True,27/7/2021 17:00,328.337,18694.842
13770,True,27/7/2021 18:00,339.465,18814.92
13771,True,27/7/2021 19:00,382.064,20198.886
13772,True,27/7/2021 20:00,409.633,21914.563
13773,True,27/7/2021 21:00,421.613,22413.015
13774,True,27/7/2021 22:00,412.484,22293.391
13775,True,27/7/2021 23:00,385.799,21435.783
13776,True,28/7/2021 00:00,347.33,20096.651
13777,True,28/7/2021 01:00,298.279,18193.853
13778,True,28/7/2021 02:00,274.509,16648.239
13779,True,28/7/2021 03:00,264.282,15786.091
13780,True,28/7/2021 04:00,251.403,15348.761
13781,True,28/7/2021 05:00,253.303,15203.619
13782,True,28/7/2021 06:00,266.192,15347.871
13783,True,28/7/2021 07:00,317.159,16459.225
13784,True,28/7/2021 08:00,349.034,17924.064
13785,True,28/7/2021 09:00,376.569,18869.986
13786,True,28/7/2021 10:00,386.512,19935.658
13787,True,28/7/2021 11:00,380.691,20503.358
13788,True,28/7/2021 12:00,355.236,20641.083
13789,True,28/7/2021 13:00,326.168,20512.1
13790,True,28/7/2021 14:00,330.734,20278.744
13791,True,28/7/2021 15:00,341.468,20022.258
13792,True,28/7/2021 16:00,344.057,19693.125
13793,True,28/7/2021 17:00,362.245,19471.176
13794,True,28/7/2021 18:00,378.436,19519.574
13795,True,28/7/2021 19:00,426.35,20887.261
13796,True,28/7/2021 20:00,422.139,22516.502
13797,True,28/7/2021 21:00,429.171,23113.927
13798,True,28/7/2021 22:00,425.075,23003.55
13799,True,28/7/2021 23:00,421.283,22164.676
13800,True,29/7/2021 00:00,385.893,20791.731
13801,True,29/7/2021 01:00,329.381,18808.16
13802,True,29/7/2021 02:00,299.341,17180.012
13803,True,29/7/2021 03:00,283.367,16217.117
13804,True,29/7/2021 04:00,274.422,15742.727
13805,True,29/7/2021 05:00,272.991,15567.23
13806,True,29/7/2021 06:00,291.21,15769.871
13807,True,29/7/2021 07:00,340.969,16810.517
13808,True,29/7/2021 08:00,379.744,18245.516
13809,True,29/7/2021 09:00,405.14,19303.489
13810,True,29/7/2021 10:00,392.22,20462.811
13811,True,29/7/2021 11:00,365.198,20759.741
13812,True,29/7/2021 12:00,337.085,20476.184
13813,True,29/7/2021 13:00,297.058,19899.141
13814,True,29/7/2021 14:00,303.668,19283.423
13815,True,29/7/2021 15:00,312.784,18803.798
13816,True,29/7/2021 16:00,315.435,18317.852
13817,True,29/7/2021 17:00,314.58,18064.675
13818,True,29/7/2021 18:00,331.382,18123.158
13819,True,29/7/2021 19:00,382.135,19600.49
13820,True,29/7/2021 20:00,423.925,21649.428
13821,True,29/7/2021 21:00,431.351,22465.368
13822,True,29/7/2021 22:00,435.775,22480.099
13823,True,29/7/2021 23:00,440.788,21768.701
13824,True,30/7/2021 00:00,389.178,20468.5
13825,True,30/7/2021 01:00,337.475,18562.068
13826,True,30/7/2021 02:00,304.651,17059.515
13827,True,30/7/2021 03:00,289.058,16085.169
13828,True,30/7/2021 04:00,280.64,15616.683
13829,True,30/7/2021 05:00,280.472,15401.612
13830,True,30/7/2021 06:00,292.541,15591.821
13831,True,30/7/2021 07:00,346.039,16680.734
13832,True,30/7/2021 08:00,385.873,18003.69
13833,True,30/7/2021 09:00,396.657,18939.047
13834,True,30/7/2021 10:00,370.127,19986.54
13835,True,30/7/2021 11:00,366.654,20150.119
13836,True,30/7/2021 12:00,336.246,19776.116
13837,True,30/7/2021 13:00,298.715,19057.281
13838,True,30/7/2021 14:00,290.522,18371.993
13839,True,30/7/2021 15:00,296.585,17825.816
13840,True,30/7/2021 16:00,290.519,17433.528
13841,True,30/7/2021 17:00,291.991,17108.117
13842,True,30/7/2021 18:00,299.2,17199.752
13843,True,30/7/2021 19:00,351.394,18553.788
13844,True,30/7/2021 20:00,383.771,20479.983
13845,True,30/7/2021 21:00,389.582,21222.664
13846,True,30/7/2021 22:00,379.739,21119.77
13847,True,30/7/2021 23:00,369.665,20528.849
13848,True,31/7/2021 00:00,368.733,19615.24
13849,False,31/7/2021 01:00,321.637,18175.808
13850,False,31/7/2021 02:00,295.129,16719.368
13851,False,31/7/2021 03:00,278.02,15740.658
13852,False,31/7/2021 04:00,269.415,15157.472
13853,False,31/7/2021 05:00,263.079,14839.606
13854,False,31/7/2021 06:00,265.752,14805.665
13855,False,31/7/2021 07:00,285.291,15168.15
13856,False,31/7/2021 08:00,306.914,15693.606
13857,False,31/7/2021 09:00,321.692,16081.147
13858,False,31/7/2021 10:00,330.077,17039.197
13859,False,31/7/2021 11:00,314.264,17175.392
13860,False,31/7/2021 12:00,295.508,16674.991
13861,False,31/7/2021 13:00,287.183,15950.639
13862,False,31/7/2021 14:00,278.281,15270.552
13863,False,31/7/2021 15:00,269.245,14731.491
13864,False,31/7/2021 16:00,270.693,14344.98
13865,False,31/7/2021 17:00,278.538,14258.183
13866,False,31/7/2021 18:00,302.656,14690.857
13867,False,31/7/2021 19:00,359.503,16441.59
13868,False,31/7/2021 20:00,377.1,18462.785
13869,False,31/7/2021 21:00,374.541,19121.797
13870,False,31/7/2021 22:00,357.564,19088
13871,False,31/7/2021 23:00,328.493,18549.557
13872,False,1/8/2021 00:00,302.604,17786.701
13873,False,1/8/2021 01:00,272.198,16682.718
13874,False,1/8/2021 02:00,249.44,15535.219
13875,False,1/8/2021 03:00,234.909,14708.725
13876,False,1/8/2021 04:00,228.345,14082.867
13877,False,1/8/2021 05:00,221.741,13684.983
13878,False,1/8/2021 06:00,224.969,13510.391
13879,False,1/8/2021 07:00,227.967,13600.091
13880,False,1/8/2021 08:00,208.785,13685.872
13881,False,1/8/2021 09:00,229.746,13642.842
13882,False,1/8/2021 10:00,244.091,14403.375
13883,False,1/8/2021 11:00,246.176,14905.044
13884,False,1/8/2021 12:00,249.493,14701.959
13885,False,1/8/2021 13:00,249.829,14308.692
13886,False,1/8/2021 14:00,235.163,13743.464
13887,False,1/8/2021 15:00,224.3,13138.225
13888,False,1/8/2021 16:00,222.761,12914.802
13889,False,1/8/2021 17:00,228.829,12948.09
13890,False,1/8/2021 18:00,253.245,13497.392
13891,False,1/8/2021 19:00,318.943,15481.022
13892,False,1/8/2021 20:00,343.648,17778.525
13893,False,1/8/2021 21:00,342.212,18839.915
13894,False,1/8/2021 22:00,331.217,19063.728
13895,False,1/8/2021 23:00,303.922,18564.527
13896,False,2/8/2021 00:00,270.09,17477.052
13897,True,2/8/2021 01:00,239.282,15964.817
13898,True,2/8/2021 02:00,221.861,14657.165
13899,True,2/8/2021 03:00,213.321,13927.044
13900,True,2/8/2021 04:00,210.727,13590.877
13901,True,2/8/2021 05:00,213.785,13556.35
13902,True,2/8/2021 06:00,229.178,13965.554
13903,True,2/8/2021 07:00,278.717,15167.395
13904,True,2/8/2021 08:00,314.737,16821.375
13905,True,2/8/2021 09:00,332.873,17653.233
13906,True,2/8/2021 10:00,338.862,18661.515
13907,True,2/8/2021 11:00,335.643,18908.772
13908,True,2/8/2021 12:00,320.347,18620.415
13909,True,2/8/2021 13:00,293.028,17959.833
13910,True,2/8/2021 14:00,298.42,17347.533
13911,True,2/8/2021 15:00,304.37,16884.804
13912,True,2/8/2021 16:00,303.762,16455.673
13913,True,2/8/2021 17:00,307.896,16305.469
13914,True,2/8/2021 18:00,318.866,16329.058
13915,True,2/8/2021 19:00,362.098,17645.793
13916,True,2/8/2021 20:00,387.143,19718.472
13917,True,2/8/2021 21:00,397.977,20564.141
13918,True,2/8/2021 22:00,378.435,20585.935
13919,True,2/8/2021 23:00,347.656,19802.378
13920,True,3/8/2021 00:00,303.893,18520.511
13921,True,3/8/2021 01:00,267.255,16740.922
13922,True,3/8/2021 02:00,241.979,15397.177
13923,True,3/8/2021 03:00,229.753,14580.751
13924,True,3/8/2021 04:00,223.483,14289.742
13925,True,3/8/2021 05:00,224.591,14247.98
13926,True,3/8/2021 06:00,233.242,14534.127
13927,True,3/8/2021 07:00,295.545,15688.235
13928,True,3/8/2021 08:00,331.987,17189.819
13929,True,3/8/2021 09:00,349.886,17966.522
13930,True,3/8/2021 10:00,361.466,18753.812
13931,True,3/8/2021 11:00,356.029,18677.194
13932,True,3/8/2021 12:00,331.839,18212.543
13933,True,3/8/2021 13:00,300.907,17507.322
13934,True,3/8/2021 14:00,302.604,16922.65
13935,True,3/8/2021 15:00,314.162,16335.033
13936,True,3/8/2021 16:00,313.05,15971.661
13937,True,3/8/2021 17:00,319.531,15761.772
13938,True,3/8/2021 18:00,327.119,15854.813
13939,True,3/8/2021 19:00,368.19,17195.187
13940,True,3/8/2021 20:00,390.488,19230.206
13941,True,3/8/2021 21:00,390.174,20000.361
13942,True,3/8/2021 22:00,383.995,20044.633
13943,True,3/8/2021 23:00,344.076,19330.561
13944,True,4/8/2021 00:00,300.892,18073.943
13945,True,4/8/2021 01:00,264.507,16408.415
13946,True,4/8/2021 02:00,241.879,15117.073
13947,True,4/8/2021 03:00,230.693,14388.827
13948,True,4/8/2021 04:00,225.582,14030.762
13949,True,4/8/2021 05:00,226.29,13950.495
13950,True,4/8/2021 06:00,243.22,14247.515
13951,True,4/8/2021 07:00,296.291,15433.222
13952,True,4/8/2021 08:00,330.683,16890.302
13953,True,4/8/2021 09:00,349.699,17557.846
13954,True,4/8/2021 10:00,349.855,18211.708
13955,True,4/8/2021 11:00,344.418,18297.964
13956,True,4/8/2021 12:00,325.262,17882.989
13957,True,4/8/2021 13:00,295.577,17297.076
13958,True,4/8/2021 14:00,291.855,16609.69
13959,True,4/8/2021 15:00,303.951,16135.264
13960,True,4/8/2021 16:00,306.853,15722.764
13961,True,4/8/2021 17:00,314.376,15596.978
13962,True,4/8/2021 18:00,323.845,15807.096
13963,True,4/8/2021 19:00,360.93,17389.123
13964,True,4/8/2021 20:00,370.502,19148.716
13965,True,4/8/2021 21:00,368.156,19824.391
13966,True,4/8/2021 22:00,346.276,19824.091
13967,True,4/8/2021 23:00,315.572,19062.812
13968,True,5/8/2021 00:00,277.48,17795.593
13969,True,5/8/2021 01:00,244.529,16174.012
13970,True,5/8/2021 02:00,225.721,14961.999
13971,True,5/8/2021 03:00,214.251,14265.026
13972,True,5/8/2021 04:00,210.252,13884.007
13973,True,5/8/2021 05:00,210.417,13820.934
13974,True,5/8/2021 06:00,224.399,14075.258
13975,True,5/8/2021 07:00,272.285,15179.985
13976,True,5/8/2021 08:00,298.744,16642.609
13977,True,5/8/2021 09:00,314.355,17241.663
13978,True,5/8/2021 10:00,324.201,18101.313
13979,True,5/8/2021 11:00,330.993,18512.82
13980,True,5/8/2021 12:00,318.25,18580.071
13981,True,5/8/2021 13:00,289.012,18367.38
13982,True,5/8/2021 14:00,288.926,18007.336
13983,True,5/8/2021 15:00,304.609,17851.515
13984,True,5/8/2021 16:00,308.145,17460.424
13985,True,5/8/2021 17:00,318.497,17229.02
13986,True,5/8/2021 18:00,320.247,17099.336
13987,True,5/8/2021 19:00,362.914,17940.496
13988,True,5/8/2021 20:00,365.667,19561.157
13989,True,5/8/2021 21:00,354.954,20118.844
13990,True,5/8/2021 22:00,342.363,19977.359
13991,True,5/8/2021 23:00,306.009,19178.503
13992,True,6/8/2021 00:00,269.068,17937.461
13993,True,6/8/2021 01:00,239.842,16280.408
13994,True,6/8/2021 02:00,219.325,15132.179
13995,True,6/8/2021 03:00,209.491,14366.775
13996,True,6/8/2021 04:00,204.305,14009.702
13997,True,6/8/2021 05:00,205.616,13902.241
13998,True,6/8/2021 06:00,216.568,13990.086
13999,True,6/8/2021 07:00,261.974,15164.101
14000,True,6/8/2021 08:00,288.142,16447.522
14001,True,6/8/2021 09:00,289.751,16858.015
14002,True,6/8/2021 10:00,304.754,17293.987
14003,True,6/8/2021 11:00,309.469,17247.32
14004,True,6/8/2021 12:00,309.872,16920.481
14005,True,6/8/2021 13:00,294.083,16468.555
14006,True,6/8/2021 14:00,297.778,15883.222
14007,True,6/8/2021 15:00,305.956,15361.254
14008,True,6/8/2021 16:00,309.786,14990.24
14009,True,6/8/2021 17:00,320.093,14881.537
14010,True,6/8/2021 18:00,319.007,14864.592
14011,True,6/8/2021 19:00,355.012,15776.083
14012,True,6/8/2021 20:00,361.231,17207.083
14013,True,6/8/2021 21:00,345.527,17585.416
14014,True,6/8/2021 22:00,323.524,17334.472
14015,True,6/8/2021 23:00,286.49,16628.61
14016,True,7/8/2021 00:00,259.94,15759.731
14017,False,7/8/2021 01:00,235.121,14750.666
14018,False,7/8/2021 02:00,214.644,13593.497
14019,False,7/8/2021 03:00,204.556,12891.205
14020,False,7/8/2021 04:00,197.314,12517.674
14021,False,7/8/2021 05:00,197.562,12415.435
14022,False,7/8/2021 06:00,199.983,12383.698
14023,False,7/8/2021 07:00,213.651,12615.962
14024,False,7/8/2021 08:00,221.922,13014.368
14025,False,7/8/2021 09:00,240.643,13204.939
14026,False,7/8/2021 10:00,249.146,13944.242
14027,False,7/8/2021 11:00,255.596,14166.767
14028,False,7/8/2021 12:00,269.505,14022.687
14029,False,7/8/2021 13:00,268.709,13787.734
14030,False,7/8/2021 14:00,254.651,13387.064
14031,False,7/8/2021 15:00,248.121,13011.377
14032,False,7/8/2021 16:00,249.509,12717.311
14033,False,7/8/2021 17:00,265.261,12586.169
14034,False,7/8/2021 18:00,276.507,12798.067
14035,False,7/8/2021 19:00,320.117,13857.063
14036,False,7/8/2021 20:00,338.874,15279.623
14037,False,7/8/2021 21:00,322.119,15499.206
14038,False,7/8/2021 22:00,299.238,15173.789
14039,False,7/8/2021 23:00,271.219,14544.471
14040,False,8/8/2021 00:00,243.802,13811.665
14041,False,8/8/2021 01:00,222.967,13040.065
14042,False,8/8/2021 02:00,208.419,12255.044
14043,False,8/8/2021 03:00,197.679,11633.86
14044,False,8/8/2021 04:00,190.013,11210.864
14045,False,8/8/2021 05:00,185.577,11000.242
14046,False,8/8/2021 06:00,186.138,10874.015
14047,False,8/8/2021 07:00,188.513,10926.459
14048,False,8/8/2021 08:00,181.646,11039.027
14049,False,8/8/2021 09:00,196.771,10990.917
14050,False,8/8/2021 10:00,217.334,11744.216
14051,False,8/8/2021 11:00,234.089,12684.07
14052,False,8/8/2021 12:00,246.153,13321.242
14053,False,8/8/2021 13:00,245.521,13858.237
14054,False,8/8/2021 14:00,229.4,14064.396
14055,False,8/8/2021 15:00,228.747,14090.359
14056,False,8/8/2021 16:00,234.893,14318.803
14057,False,8/8/2021 17:00,240.499,14680.715
14058,False,8/8/2021 18:00,256.292,15431.094
14059,False,8/8/2021 19:00,309.447,16482.859
14060,False,8/8/2021 20:00,327.462,17711.888
14061,False,8/8/2021 21:00,313.69,18368.59
14062,False,8/8/2021 22:00,293.143,18386.655
14063,False,8/8/2021 23:00,266.508,17769.589
14064,False,9/8/2021 00:00,236.064,16754.572
14065,True,9/8/2021 01:00,215.322,15523.508
14066,True,9/8/2021 02:00,200.041,14282.918
14067,True,9/8/2021 03:00,192.63,13603.264
14068,True,9/8/2021 04:00,188.501,13337.505
14069,True,9/8/2021 05:00,188.646,13339.615
14070,True,9/8/2021 06:00,204.516,13694.933
14071,True,9/8/2021 07:00,244.53,14947.137
14072,True,9/8/2021 08:00,269.772,16468.231
14073,True,9/8/2021 09:00,284.641,17414.675
14074,True,9/8/2021 10:00,292.425,18658.282
14075,True,9/8/2021 11:00,307.518,19360.119
14076,True,9/8/2021 12:00,305.521,19874.057
14077,True,9/8/2021 13:00,286.223,19861.935
14078,True,9/8/2021 14:00,289.101,19589.689
14079,True,9/8/2021 15:00,302.796,19260.283
14080,True,9/8/2021 16:00,306.554,19057.127
14081,True,9/8/2021 17:00,312.121,18927.582
14082,True,9/8/2021 18:00,321.046,18910.744
14083,True,9/8/2021 19:00,347.816,19902.493
14084,True,9/8/2021 20:00,348.382,21438.537
14085,True,9/8/2021 21:00,334.427,21976.479
14086,True,9/8/2021 22:00,313.106,21784.972
14087,True,9/8/2021 23:00,279.638,20908.641
14088,True,10/8/2021 00:00,248.013,19507.298
14089,True,10/8/2021 01:00,226.48,17732.503
14090,True,10/8/2021 02:00,206.909,16167.685
14091,True,10/8/2021 03:00,197.685,15339.546
14092,True,10/8/2021 04:00,192.253,14950.517
14093,True,10/8/2021 05:00,193.289,14802.798
14094,True,10/8/2021 06:00,204.69,15084.928
14095,True,10/8/2021 07:00,243.075,16274.062
14096,True,10/8/2021 08:00,280.219,17817.308
14097,True,10/8/2021 09:00,283.325,18684.578
14098,True,10/8/2021 10:00,302.766,19666.533
